Economy,Economy Code,"Region, WB","Population 15+, 2016, WDI",Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Respondent is in the workforce,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Used mobile phone or internet to access FI account,Used mobile phone or internet to check account balance,Has a credit card,If has credit card: used card in past 12 months,If has account: any deposit into account in past 12 months,If has account: any withdrawal from account in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c no need for financial services,Made bill payments online using the Internet,Bought something online using the Internet,Paid online or in cash at delivery,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for home, apartment, or land",Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from an informal savings club,Possibility of coming up with emergency funds,Main source of emergency funds,Sent domestic remittances in past 12 months,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: in cash,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: in cash,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: using an account,If paid utility bills: through a mobile phone,If paid utility bills: in cash,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: into an account,If received wage payments: through a mobile phone,If received wage payments: in cash,If received wage payments: to a card,If received cashless wage payments: first account,If received cashless wage payments: opened to receive payments,Received government transfers in past 12 months,Received government transfers in past 12 months: pension,If received government transfers: into an account,If received government transfers: through a mobile phone,If received government transfers: in cash,If received government transfers: to a card,If received cashless government transfers: first account,If received cashless government transfers: opened to receive payments,Received agricultural payments in past 12 months,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,If received agricultural payments: in cash,If received agricultural payments: to a card,If received agricultural payments: opened to receive payments,If received agricultural payments: opened to receive payments,Received self-employment payments: in past 12 months,If received self-employment payments: into an account,If received self-employment payments: through a mobile phone,If received self-employment payments: in cash,If received self-employment payments: to a card,Marginal: Used debit card in your own name,Marginal: Used mobile phone or internet to access FI account,Marginal: Used mobile phone or internet to check account balance,Owns a mobile phone,Has a national ID,Has an account at a financial institution,Has a mobile money account,Has an account,Saved in the past year,Borrowed in the past year,Payments: wage payments,Payments: government transfers,Payments: government pension,Payments: selling agricultural goods,Payments: utility bills,Domestic remittances,Pay online [of adults]- F2F,Pay online [of buyers]- F2F,Pay in cash when order is delivered [of adults]- F2F,Pay in cash when order is delivered [of buyers]- F2F
Moldova,MDA,Europe & Central Asia (excluding high income),2993719.5,169330039,1.0090403433712851,Male,39,completed tertiary or more,Middle 20%,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,yes,yes,yes,no,(ref),no,yes,no,no,NA,no,no,no,no,no,no,no,no,no,NA,Possible,Main source: Family or friends,no,NA,NA,NA,NA,no,NA,NA,NA,NA,yes,no,no,yes,yes,no,no,no,yes,no,NA,NA,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,0,NA,0,yes,0,Main source: Family or friends,4,4,4,2,5,no/dk/ref,NA,no/dk/ref,NA
Kuwait,KWT,High income: nonOECD,3202418,171985009,0.2715530487545849,Male,70,completed tertiary or more,Fourth 20%,out of workforce,yes,yes,yes,no,yes,yes,yes,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,no,no,no,NA,no,no,no,no,no,NA,Possible,Main source: Money from working,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,NA,NA,NA,NA,NA,yes,NA,yes,NA,yes,0,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,NA,2,NA,NA,NA,NA,NA
Lesotho,LSO,Sub-Saharan Africa (excluding high income),1420766,165440363,0.7327230014080415,Female,28,secondary,Fourth 20%,in workforce,yes,yes,yes,no,no,no,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,yes,yes,yes,no,no,no,no,no,no,NA,Possible,Main source: Money from working,yes,yes,no,NA,NA,yes,yes,no,NA,NA,yes,no,yes,NA,yes,no,no,no,yes,no,NA,NA,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,yes,Main source: Family or friends,4,4,4,1,1,no/dk/ref,NA,no/dk/ref,NA
Bahrain,BHR,High income: nonOECD,1135982,114693792,0.1919983695658614,Female,60,completed tertiary or more,Richest 20%,out of workforce,yes,yes,yes,no,no,no,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,no,yes,yes,NA,no,no,no,no,no,NA,Possible,Main source: Savings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,yes,yes,0,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,NA,4,NA,NA,NA,NA,NA
Finland,FIN,High income: OECD,4595527.5,174510116,0.3507507628023437,Male,71,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,NA,no,no,no,NA,yes,no,yes,yes,yes,NA,Possible,Main source: Savings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,no,NA,yes,no,no,no,no,no,NA,NA,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA,yes,0,yes,Main source: Money from working,4,3,NA,1,NA,NA,NA,NA,NA
Romania,ROU,Europe & Central Asia (excluding high income),16687880,118348248,1.2995240231793797,Female,42,secondary,Middle 20%,in workforce,yes,yes,yes,no,no,no,NA,no,no,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,no,no,no,no,(dk),no,no,no,no,NA,Possible,Main source: Money from working,no,NA,NA,NA,NA,no,NA,NA,NA,NA,yes,no,no,yes,yes,no,yes,no,NA,NA,No,NA,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,0,yes,yes,0,into an account,4,4,4,2,5,no/dk/ref,NA,no/dk/ref,NA
Chile,CHL,High income: OECD,14228191,157517768,0.7233355173835287,Female,69,secondary,Fourth 20%,out of workforce,no,NA,NA,NA,NA,no,NA,NA,NA,no,yes,no,no,yes,yes,yes,no,no,no,NA,no,no,no,no,no,no,no,no,no,NA,Not possible,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,no,NA,no,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,yes,no,NA,NA,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,no,no,yes,yes,0,yes,0,0,"Main source: Borrowing from a bank, empoyer, or private lender",4,2,4,1,5,no/dk/ref,NA,no/dk/ref,NA
South Africa,ZAF,Sub-Saharan Africa (excluding high income),39596020,151924955,0.38821629666879076,Male,31,secondary,Second 20%,in workforce,no,NA,NA,NA,NA,no,NA,NA,NA,yes,no,yes,no,no,no,no,no,no,no,NA,no,no,no,no,yes,no,no,yes,yes,NA,Not possible,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,yes,no,no,no,no,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,yes,yes,0,0,0,0,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,4,3,5,no/dk/ref,NA,no/dk/ref,NA
Albania,ALB,Europe & Central Asia (excluding high income),2366387,162897937,1.1858237208822096,Male,18,secondary,Middle 20%,out of workforce,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,no,no,no,yes,no,yes,no,no,NA,no,no,no,no,no,no,no,no,no,NA,Not possible,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,yes,yes,0,0,0,0,0,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,4,4,5,no/dk/ref,NA,no/dk/ref,NA
Nigeria,NGA,Sub-Saharan Africa (excluding high income),103991688,129932907,0.4685674874579524,Female,42,secondary,Richest 20%,in workforce,yes,yes,no,yes,no,no,NA,yes,yes,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA,no,no,no,no,no,no,no,no,no,NA,Possible,Main source: Savings,yes,yes,yes,NA,NA,yes,yes,no,NA,NA,yes,yes,no,NA,yes,yes,yes,no,NA,NA,Yes,No,no,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,0,yes,0,0,into an account,4,4,4,1,1,no/dk/ref,NA,no/dk/ref,NA
